Date,Open,High,Low,Close,Adj Close,Volume
2019-10-24,67.750000,68.540001,67.550003,68.339996,62.113998,4994800
2019-10-25,68.400002,68.750000,68.209999,68.410004,62.177647,3850300
2019-10-28,68.639999,68.699997,66.959999,67.349998,61.214188,4595500
2019-10-29,67.169998,67.959999,67.010002,67.919998,61.732269,3018800
2019-10-30,67.980003,68.639999,67.800003,68.580002,62.332134,2575700
2019-10-31,68.419998,68.959999,67.919998,68.599998,62.350319,4374200
2019-11-01,67.440002,67.500000,65.580002,66.809998,60.723381,6128500
2019-11-04,66.529999,66.980003,65.239998,65.410004,59.450947,6528500
2019-11-05,65.169998,66.190002,64.750000,65.959999,59.950825,5394100
2019-11-06,66.309998,66.889999,66.190002,66.519997,60.459812,4412600
2019-11-07,66.580002,66.940002,65.930000,66.870003,60.777924,4332100
2019-11-08,66.760002,67.059998,66.379997,66.629997,60.559788,3489400
2019-11-11,66.400002,66.800003,65.949997,66.540001,60.477985,2640400
2019-11-12,66.669998,66.970001,66.529999,66.639999,60.568882,3315900
2019-11-13,67.000000,67.080002,66.519997,66.879997,60.787006,3454600
2019-11-14,66.629997,67.010002,66.540001,66.639999,60.568882,2956200
2019-11-15,66.660004,66.739998,66.129997,66.370003,60.323475,5146800
2019-11-18,66.809998,67.940002,66.709999,67.129997,61.014240,4568200
2019-11-19,67.129997,67.309998,66.519997,67.160004,61.041504,3710400
2019-11-20,67.230003,67.589996,66.820000,67.209999,61.086937,3008600
2019-11-21,67.519997,67.699997,66.709999,66.750000,60.668846,3432900
2019-11-22,66.610001,66.879997,66.220001,66.709999,60.632492,2616300
2019-11-25,66.830002,66.980003,66.339996,66.980003,60.877911,3020200
2019-11-26,67.199997,67.800003,67.019997,67.790001,61.614105,3513800
2019-11-27,67.790001,67.889999,67.220001,67.680000,61.514118,2517600
2019-11-29,67.809998,67.980003,67.489998,67.820000,61.641365,1385100
2019-12-02,68.000000,68.000000,67.129997,67.570000,61.414143,3487800
2019-12-03,67.629997,67.629997,66.800003,67.300003,61.168758,3677000
2019-12-04,67.120003,68.160004,67.120003,68.080002,61.877689,3279000
2019-12-05,67.860001,67.919998,67.360001,67.820000,61.641365,4056500
2019-12-06,67.879997,68.330002,67.389999,68.239998,62.023117,3504700
2019-12-09,68.250000,68.669998,68.010002,68.599998,62.350319,3610200
2019-12-10,68.309998,68.669998,67.849998,67.930000,61.741364,3820600
2019-12-11,67.919998,68.680000,67.300003,67.459999,61.314186,3229300
2019-12-12,67.550003,67.830002,66.940002,67.230003,61.105118,3658400
2019-12-13,67.230003,68.870003,67.070000,68.690002,62.432110,5179600
2019-12-16,68.839996,69.230003,68.519997,68.870003,62.595703,3371200
2019-12-17,68.650002,68.650002,67.809998,67.839996,61.659557,4647600
2019-12-18,68.129997,68.430000,67.690002,68.269997,62.050388,5846100
2019-12-19,67.269997,68.480003,67.269997,68.339996,62.113998,4266400
2019-12-20,69.099998,69.300003,68.760002,68.849998,62.577534,6008000
2019-12-23,69.010002,69.059998,68.599998,68.720001,62.459377,2776000
2019-12-24,68.650002,68.730003,68.260002,68.550003,62.304867,816700
2019-12-26,68.800003,68.980003,68.430000,68.580002,62.332134,2493600
2019-12-27,68.839996,69.339996,68.830002,69.180000,62.877480,2943700
2019-12-30,68.870003,69.099998,68.550003,68.790001,62.523014,1810700
2019-12-31,68.769997,68.919998,68.379997,68.839996,62.568447,1960200
2020-01-02,68.839996,68.940002,67.889999,68.120003,61.914047,3441800
2020-01-03,67.839996,68.470001,67.680000,68.019997,61.823151,3473800
2020-01-06,68.080002,68.849998,68.010002,68.489998,62.250328,4607500
2020-01-07,68.459999,68.459999,67.470001,67.550003,61.395977,4500000
2020-01-08,67.800003,69.650002,67.730003,69.269997,62.959278,4676100
2020-01-09,69.379997,69.940002,69.059998,69.860001,63.495518,3996100
2020-01-10,69.730003,70.430000,69.459999,70.150002,63.759102,3724000
2020-01-13,70.160004,70.559998,69.800003,70.139999,63.750011,4641300
2020-01-14,70.139999,70.400002,70.029999,70.290001,63.886353,4711900
2020-01-15,70.339996,71.050003,70.339996,70.800003,64.349892,3606200
2020-01-16,70.959999,71.180000,70.669998,70.750000,64.304451,2720300
2020-01-17,70.430000,71.300003,70.430000,71.180000,64.695267,4019700
2020-01-21,71.070000,71.379997,70.250000,71.290001,64.795250,6470400
2020-01-22,70.879997,71.080002,70.510002,70.529999,64.493500,2890800
2020-01-23,70.070000,71.070000,70.000000,70.610001,64.566628,2581600
2020-01-24,70.830002,71.080002,70.080002,70.300003,64.283188,2938300
2020-01-27,70.150002,70.790001,69.769997,70.099998,64.100281,3688100
2020-01-28,70.120003,70.489998,69.559998,69.709999,63.743645,2770600
2020-01-29,69.750000,69.889999,68.809998,68.830002,62.938980,3233400
2020-01-30,68.800003,69.699997,68.559998,69.470001,63.524212,3539300
2020-01-31,73.639999,74.970001,73.370003,73.779999,67.465324,13592300
2020-02-03,74.059998,75.459999,74.059998,74.930000,68.516907,7725400
2020-02-04,75.279999,76.199997,75.190002,75.400002,68.946671,4671800
2020-02-05,75.250000,75.870003,74.510002,75.730003,69.248436,4282900
2020-02-06,75.970001,76.599998,75.830002,76.309998,69.778770,4663900
2020-02-07,76.400002,76.519997,75.900002,76.029999,69.522751,3222700
2020-02-10,75.959999,77.410004,75.959999,77.349998,70.729790,4418400
2020-02-11,77.239998,77.290001,76.099998,76.110001,69.595901,3992600
2020-02-12,76.209999,76.320000,75.500000,75.949997,69.449600,3735400
2020-02-13,75.720001,76.610001,75.629997,76.370003,69.833664,2907800
2020-02-14,76.360001,76.699997,76.110001,76.690002,70.126266,2820400
2020-02-18,76.610001,76.690002,76.050003,76.070000,69.559319,4370500
2020-02-19,76.000000,76.269997,75.500000,75.540001,69.074692,2686700
2020-02-20,75.459999,75.650002,74.250000,75.160004,68.727226,3350900
2020-02-21,75.190002,76.540001,75.110001,76.269997,69.742203,5341500
2020-02-24,71.709999,75.720001,71.190002,74.419998,68.050537,5584400
2020-02-25,74.400002,74.989998,73.519997,73.800003,67.483627,5739500
2020-02-26,74.000000,74.470001,72.900002,72.919998,66.678947,4188700
2020-02-27,73.059998,73.720001,70.129997,70.150002,64.146027,6181100
2020-02-28,68.989998,69.360001,66.320000,67.570000,61.786823,11130900
2020-03-02,68.510002,72.559998,68.510002,72.440002,66.240036,7940800
2020-03-03,72.550003,74.110001,71.239998,71.779999,65.636497,7487800
2020-03-04,73.900002,75.470001,73.010002,75.370003,68.919250,7174700
2020-03-05,73.709999,74.330002,71.800003,72.339996,66.148567,5877500
2020-03-06,70.370003,72.760002,69.510002,72.510002,66.304024,6339600
2020-03-09,69.300003,71.610001,69.000000,69.989998,63.999702,7399300
2020-03-10,71.620003,72.010002,68.089996,71.809998,65.663933,7521500
2020-03-11,70.139999,70.809998,67.779999,68.900002,63.002995,6860400
2020-03-12,64.930000,67.449997,63.200001,63.889999,58.421787,9772200
2020-03-13,66.430000,69.209999,64.199997,69.099998,63.185883,11952900
2020-03-16,62.160000,66.309998,62.040001,62.340000,57.004459,8849300
2020-03-17,64.190002,70.430000,63.310001,70.199997,64.191727,9389100
2020-03-18,67.800003,72.139999,65.349998,67.690002,61.896564,9189300
2020-03-19,67.980003,68.989998,65.059998,66.650002,60.945576,8926800
2020-03-20,66.739998,66.849998,61.389999,62.080002,56.766701,9168300
2020-03-23,62.090000,63.470001,58.490002,60.470001,55.294510,8306800
2020-03-24,61.110001,65.879997,59.610001,61.180000,55.943733,9887200
2020-03-25,60.759998,62.220001,59.009998,59.889999,54.764145,10375500
2020-03-26,60.360001,64.339996,60.189999,63.820000,58.357784,9053300
2020-03-27,64.029999,66.629997,63.360001,65.260002,59.674541,6366500
2020-03-30,65.989998,66.930000,64.970001,66.580002,60.881569,4950500
2020-03-31,66.010002,66.489998,64.959999,66.360001,60.680389,5784400
2020-04-01,64.750000,65.849998,64.089996,65.550003,59.939724,4247700
2020-04-02,64.779999,68.690002,64.709999,68.169998,62.335476,5676700
2020-04-03,67.949997,68.690002,66.750000,67.620003,61.832539,4720800
2020-04-06,69.599998,71.730003,69.129997,70.500000,64.466080,5172800
2020-04-07,70.279999,71.790001,68.830002,69.040001,63.131023,5964900
2020-04-08,69.639999,70.750000,68.849998,70.220001,64.210030,4265600
